Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
45, 65536, 1, 1, 8192, 3.27192, 3.41531, N/A, 13.3563, 13.6567, 184.051, 43.9235, 8, 2, 1, 1, 1, 1, 0.799461, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 16, 1.15565, 1.12297, N/A, 0.0230547, 0.0165898, 193.71, 0.974427, 2, 16, 64, 32, 4, 1, 72.0734, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 32, 1.16242, 1.12297, N/A, 0.0274545, 0.0216717, 193.966, 1.02522, 2, 16, 32, 32, 2, 1, 68.5025, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 64, 1.0527, 1.17558, N/A, 0.0391842, 0.0306882, 192.734, 0.961341, 2, 8, 16, 32, 1, 1, 73.0545, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 128, 0.965379, 1.26497, N/A, 0.0610868, 0.0548436, 191.763, 0.927139, 2, 4, 8, 16, 1, 1, 75.7496, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 256, 0.975769, 1.26497, N/A, 0.0884135, 0.102986, 192.423, 1.07529, 2, 4, 4, 8, 1, 1, 65.313, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 512, 0.983326, 1.44611, N/A, 0.12264, 0.235718, 192.192, 0.935899, 2, 2, 2, 4, 1, 1, 75.0405, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 1024, 0.983326, 1.44611, N/A, 0.184549, 0.464529, 193.704, 1.1087, 2, 2, 1, 2, 1, 1, 63.3446, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 2048, 1.28823, 3.71206, N/A, 0.556651, 0.827311, 195.376, 2.12292, 2, 2, 1, 1, 1, 2, 33.0819, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 4096, 1.94713, 3.56793, N/A, 2.9153, 3.21273, 229.717, 11.6608, 4, 2, 1, 1, 1, 1, 6.02275, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 8192, 3.33934, 3.47593, N/A, 13.3746, 13.9962, 275.846, 44.3086, 8, 2, 1, 1, 1, 1, 1.58503, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 16384, 6.13627, 3.41531, N/A, 56.8958, 58.1658, 368.103, 174.719, 16, 2, 1, 1, 1, 1, 0.401962, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 16, 1.55475, 0.501682, N/A, 0.0302245, 0.0245599, 414.685, 1.81754, 4, 16, 64, 16, 4, 1, 77.2806, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 32, 1.41449, 1.17558, N/A, 0.0410309, 0.0298638, 384.891, 1.8195, 2, 16, 32, 32, 2, 1, 77.1973, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 64, 1.43072, 1.17558, N/A, 0.053767, 0.045271, 385.469, 1.94677, 2, 16, 16, 32, 1, 1, 72.1507, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 128, 1.33425, 1.26497, N/A, 0.0844601, 0.078217, 383.526, 1.92059, 2, 8, 8, 16, 1, 1, 73.1343, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 256, 1.34821, 1.44611, N/A, 0.133305, 0.162932, 382.903, 1.92669, 2, 4, 4, 8, 1, 1, 72.9025, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 512, 1.36955, 1.44611, N/A, 0.209827, 0.322906, 384.385, 2.35302, 2, 4, 2, 4, 1, 1, 59.6939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 1024, 1.71588, 1.83565, N/A, 0.238585, 0.799596, 384.072, 1.86053, 2, 2, 1, 2, 1, 1, 75.495, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 2048, 1.61692, 3.9436, N/A, 0.606313, 1.16627, 378.408, 2.858, 2, 2, 1, 2, 1, 1, 49.1465, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 4096, 2.11838, 3.71206, N/A, 2.9434, 3.54862, 413.078, 12.4034, 4, 2, 1, 1, 1, 1, 11.3244, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 8192, 3.45622, 3.56793, N/A, 13.4063, 14.6703, 459.434, 45.0645, 8, 2, 1, 1, 1, 1, 3.11688, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 16384, 6.20435, 3.47593, N/A, 56.9405, 59.522, 551.693, 175.516, 16, 2, 1, 1, 1, 1, 0.800274, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 32768, 11.7123, 3.41531, N/A, 234.338, 239.555, 736.206, 696.864, 32, 2, 1, 1, 1, 1, 0.201561, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.304322, 0.224588, N/A, 0.00128374, 0.00388394, 2.06614, 0.0152087, 2, 2, 1, 2, 1, 1, 60.3729, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.333942, 0.248386, N/A, 0.00144, 0.00451518, 2.27584, 0.0232555, 2, 2, 1, 2, 1, 1, 59.3846, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 1024, 0.432308, 1.07037, N/A, 0.134167, 0.137763, 9.22571, 0.380433, 2, 2, 1, 1, 1, 2, 5.76896, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1048576, 1, 1, 1024, 2.97236, 4.33937, N/A, 0.805572, 1.25923, 1478.58, 9.19549, 2, 4, 2, 4, 1, 1, 61.0998, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.186965, 0.157297, N/A, 0.000973608, 0.00144762, 0.459334, 0.00772164, 2, 2, 1, 2, 1, 1, 41.8727, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
